year,section,SA_4,imp_exp,partner_code,tradevalue
2019,6,3206,1,156,23500100
2019,6,3206,1,276,12779700
2019,6,3206,1,392,9040180
2019,6,3206,1,724,8657670
2019,6,3206,1,842,378680000
2019,6,3206,2,124,8140290
2019,6,3206,2,156,35620400
2019,6,3206,2,170,11191700
2019,6,3206,2,188,3123570
2019,6,3206,2,214,2847450
2019,6,3206,2,218,2176840
2019,6,3206,2,222,4976700
2019,6,3206,2,32,3763660
2019,6,3206,2,320,3696670
2019,6,3206,2,392,8211200
2019,6,3206,2,410,13922400
2019,6,3206,2,490,8823420
2019,6,3206,2,699,21424700
2019,6,3206,2,704,5849790
2019,6,3206,2,76,32203600
2019,6,3206,2,842,32546000
2019,6,3207,1,156,2167740
2019,6,3207,1,276,4198180
2019,6,3207,1,380,5129340
2019,6,3207,1,392,1452300
2019,6,3207,1,528,3373780
2019,6,3207,1,56,1117670
2019,6,3207,1,724,18688300
2019,6,3207,1,842,47756900
2019,6,3207,2,170,5300760
2019,6,3207,2,188,501747
2019,6,3207,2,218,1091950
2019,6,3207,2,276,472296
2019,6,3207,2,320,1986980
2019,6,3207,2,604,525342
2019,6,3207,2,842,36009900
2019,6,3208,1,156,9339730
2019,6,3208,1,276,28553500
2019,6,3208,1,380,10098400
2019,6,3208,1,392,12862000
2019,6,3208,1,410,8730700
2019,6,3208,1,724,5612710
2019,6,3208,1,842,375188000
2019,6,3208,2,170,4438300
2019,6,3208,2,188,7395640
2019,6,3208,2,192,2862460
2019,6,3208,2,218,1000370
2019,6,3208,2,222,1681700
2019,6,3208,2,32,1003480
2019,6,3208,2,320,5178040
2019,6,3208,2,340,849857
2019,6,3208,2,591,1974520
2019,6,3208,2,604,4238260
2019,6,3208,2,842,49790900
2019,6,3209,1,251,2759550
2019,6,3209,1,276,10872000
2019,6,3209,1,392,3988630
2019,6,3209,1,724,4726660
2019,6,3209,1,842,225967000
2019,6,3209,2,156,733012
2019,6,3209,2,170,667679
2019,6,3209,2,188,541198
2019,6,3209,2,218,622837
2019,6,3209,2,222,1422400
2019,6,3209,2,320,1448060
2019,6,3209,2,340,600903
2019,6,3209,2,591,4064110
2019,6,3209,2,699,487792
2019,6,3209,2,76,413561
2019,6,3209,2,842,27840700
2019,6,3210,1,156,413745
2019,6,3210,1,251,155691
2019,6,3210,1,276,660378
2019,6,3210,1,380,2082610
2019,6,3210,1,392,630230
2019,6,3210,1,528,277721
2019,6,3210,1,56,539719
2019,6,3210,1,724,149581
2019,6,3210,1,757,207627
2019,6,3210,1,842,9056150
2019,6,3210,2,170,4352
2019,6,3210,2,222,6573
2019,6,3210,2,320,71987
2019,6,3210,2,591,50918
2019,6,3210,2,842,102303
2019,6,3211,1,170,1660220
2019,6,3211,1,251,679426
2019,6,3211,1,699,109004
2019,6,3211,1,724,1851980
2019,6,3211,1,764,672861
2019,6,3211,1,842,2072980
2019,6,3211,2,320,1355
2019,6,3211,2,842,12924
2019,6,3212,1,124,1135220
2019,6,3212,1,156,2754980
2019,6,3212,1,251,1871500
2019,6,3212,1,276,14824700
2019,6,3212,1,380,1309750
2019,6,3212,1,392,6520500
2019,6,3212,1,410,839829
2019,6,3212,1,458,1615940
2019,6,3212,1,490,904619
2019,6,3212,1,826,4172080
2019,6,3212,1,842,37063100
2019,6,3212,2,152,89114
2019,6,3212,2,156,154399
2019,6,3212,2,170,718876
2019,6,3212,2,188,125231
2019,6,3212,2,218,173101
2019,6,3212,2,222,338079
2019,6,3212,2,276,109463
2019,6,3212,2,32,282904
2019,6,3212,2,320,988200
2019,6,3212,2,340,146046
2019,6,3212,2,558,309776
2019,6,3212,2,591,391178
2019,6,3212,2,842,2993080
2019,6,3213,1,156,1518640
2019,6,3213,1,251,227587
2019,6,3213,1,276,75917
2019,6,3213,1,380,213711
2019,6,3213,1,392,44547
2019,6,3213,1,490,71542
2019,6,3213,1,528,107336
2019,6,3213,1,724,75471
2019,6,3213,1,826,132382
2019,6,3213,1,842,364242
2019,6,3213,2,152,127435
2019,6,3213,2,188,72938
2019,6,3213,2,214,61986
2019,6,3213,2,218,41317
2019,6,3213,2,222,91342
2019,6,3213,2,320,276383
2019,6,3213,2,340,248586
2019,6,3213,2,558,173585
2019,6,3213,2,842,2264570
2019,6,3214,1,156,11066300
2019,6,3214,1,251,9967000
2019,6,3214,1,276,19102400
2019,6,3214,1,380,2574380
2019,6,3214,1,392,3904860
2019,6,3214,1,724,4847700
2019,6,3214,1,757,3390090
2019,6,3214,1,826,2802510
2019,6,3214,1,842,179688000
2019,6,3214,2,124,892894
2019,6,3214,2,170,916573
2019,6,3214,2,188,3489970
2019,6,3214,2,192,930313
2019,6,3214,2,222,1657230
2019,6,3214,2,320,6088550
2019,6,3214,2,340,1321160
2019,6,3214,2,558,1039160
2019,6,3214,2,591,2154440
2019,6,3214,2,842,51003900
2019,6,3215,1,156,9867420
2019,6,3215,1,276,20303000
2019,6,3215,1,360,10140600
2019,6,3215,1,376,4011180
2019,6,3215,1,380,4070580
2019,6,3215,1,392,12251600
2019,6,3215,1,410,3358660
2019,6,3215,1,490,3294680
2019,6,3215,1,56,4430260
2019,6,3215,1,608,7065710
2019,6,3215,1,699,2438380
2019,6,3215,1,724,3643770
2019,6,3215,1,757,18851100
2019,6,3215,1,826,6866000
2019,6,3215,1,842,109864000
2019,6,3215,2,170,2939800
2019,6,3215,2,188,1096330
2019,6,3215,2,214,280349
2019,6,3215,2,218,1307160
2019,6,3215,2,222,2928160
2019,6,3215,2,320,3725530
2019,6,3215,2,340,583494
2019,6,3215,2,558,318620
2019,6,3215,2,604,1810250
2019,6,3215,2,76,2309000
2019,6,3215,2,842,9017140
2019,6,3301,1,124,1712890
2019,6,3301,1,156,13236900
2019,6,3301,1,251,6698450
2019,6,3301,1,32,4627480
2019,6,3301,1,320,1257430
2019,6,3301,1,360,10445500
2019,6,3301,1,380,2550890
2019,6,3301,1,604,2642660
2019,6,3301,1,699,7954080
2019,6,3301,1,704,1345900
2019,6,3301,1,724,3843250
2019,6,3301,1,76,4112780
2019,6,3301,1,826,1422750
2019,6,3301,1,842,46864600
2019,6,3301,2,124,1964330
2019,6,3301,2,156,1424220
2019,6,3301,2,276,11164900
2019,6,3301,2,360,1843050
2019,6,3301,2,372,3608270
2019,6,3301,2,392,1312970
2019,6,3301,2,410,1950770
2019,6,3301,2,528,7021290
2019,6,3301,2,724,2102130
2019,6,3301,2,76,1663610
2019,6,3301,2,826,4684080
2019,6,3301,2,842,64294900
2019,6,3301,2,858,5377820
2019,6,3302,1,188,43702300
2019,6,3302,1,372,1227890000
2019,6,3302,1,842,378167000
2019,6,3302,1,858,101086000
2019,6,3302,2,170,48974600
2019,6,3302,2,188,9862010
2019,6,3302,2,214,9519620
2019,6,3302,2,218,9896710
2019,6,3302,2,222,4800070
2019,6,3302,2,320,38373900
2019,6,3302,2,340,11796700
2019,6,3302,2,372,6664610
2019,6,3302,2,558,2307380
2019,6,3302,2,604,18150800
2019,6,3302,2,76,9815610
2019,6,3302,2,842,26662800
2019,6,3302,2,858,8459200
2019,6,3302,2,862,2898160
2019,6,3303,1,156,4133790
2019,6,3303,1,170,14654600
2019,6,3303,1,251,86108300
2019,6,3303,1,276,13100400
2019,6,3303,1,380,21640800
2019,6,3303,1,616,5320340
2019,6,3303,1,724,53730500
2019,6,3303,1,757,5572860
2019,6,3303,1,76,3190660
2019,6,3303,1,842,56002200
2019,6,3303,2,188,3202920
2019,6,3303,2,214,1432260
2019,6,3303,2,222,8892740
2019,6,3303,2,32,1857150
2019,6,3303,2,320,32246800
2019,6,3303,2,558,3854380
2019,6,3303,2,842,68657300
2019,6,3304,1,124,17820100
2019,6,3304,1,156,55630200
2019,6,3304,1,170,53767800
2019,6,3304,1,251,84989500
2019,6,3304,1,276,14015800
2019,6,3304,1,32,7270950
2019,6,3304,1,380,28887300
2019,6,3304,1,410,16858600
2019,6,3304,1,616,15632000
2019,6,3304,1,724,25169400
2019,6,3304,1,76,26618700
2019,6,3304,1,826,9240670
2019,6,3304,1,842,221779000
2019,6,3304,2,124,6709770
2019,6,3304,2,152,8887850
2019,6,3304,2,170,18315400
2019,6,3304,2,188,7738900
2019,6,3304,2,214,3594240
2019,6,3304,2,222,3593680
2019,6,3304,2,32,7743470
2019,6,3304,2,320,21212300
2019,6,3304,2,604,7101140
2019,6,3304,2,76,4575120
2019,6,3304,2,842,221830000
2019,6,3305,1,124,6102030
2019,6,3305,1,156,2108510
2019,6,3305,1,170,7986580
2019,6,3305,1,251,6155340
2019,6,3305,1,276,4012320
2019,6,3305,1,376,1595910
2019,6,3305,1,380,17537700
2019,6,3305,1,616,1510120
2019,6,3305,1,724,14715100
2019,6,3305,1,76,6169520
2019,6,3305,1,842,70121400
2019,6,3305,2,152,45869900
2019,6,3305,2,170,32600600
2019,6,3305,2,188,9563830
2019,6,3305,2,218,9609580
2019,6,3305,2,222,11301000
2019,6,3305,2,32,35695300
2019,6,3305,2,320,24130100
2019,6,3305,2,340,13649100
2019,6,3305,2,558,9301490
2019,6,3305,2,591,10206500
2019,6,3305,2,604,35433000
2019,6,3305,2,842,301234000
2019,6,3306,1,156,5567720
2019,6,3306,1,170,7097080
2019,6,3306,1,276,3723570
2019,6,3306,1,320,3161580
2019,6,3306,1,372,3078800
2019,6,3306,1,724,8394030
2019,6,3306,1,76,8398690
2019,6,3306,1,826,2153490
2019,6,3306,1,842,34009900
2019,6,3306,2,170,24824400
2019,6,3306,2,188,5642390
2019,6,3306,2,214,4753470
2019,6,3306,2,32,7055530
2019,6,3306,2,320,4593910
2019,6,3306,2,340,5978530
2019,6,3306,2,591,5907620
2019,6,3306,2,604,10006000
2019,6,3306,2,76,16560600
2019,6,3306,2,842,204151000
2019,6,3307,1,124,15725000
2019,6,3307,1,152,1946710
2019,6,3307,1,156,9391260
2019,6,3307,1,170,2550730
2019,6,3307,1,251,4837550
2019,6,3307,1,276,14221400
2019,6,3307,1,32,5965260
2019,6,3307,1,616,3326960
2019,6,3307,1,724,6703550
2019,6,3307,1,76,3709460
2019,6,3307,1,826,5891820
2019,6,3307,1,842,99095300
2019,6,3307,2,124,9843680
2019,6,3307,2,152,20703400
2019,6,3307,2,170,13598500
2019,6,3307,2,188,6077160
2019,6,3307,2,192,5291930
2019,6,3307,2,218,5457710
2019,6,3307,2,32,8851740
2019,6,3307,2,320,11542000
2019,6,3307,2,340,8275740
2019,6,3307,2,558,6044330
2019,6,3307,2,591,7573380
2019,6,3307,2,604,8340170
2019,6,3307,2,842,373864000
2019,6,3401,1,124,6543100
2019,6,3401,1,156,5407910
2019,6,3401,1,170,4958370
2019,6,3401,1,251,6687100
2019,6,3401,1,276,25603400
2019,6,3401,1,320,3482410
2019,6,3401,1,380,1377840
2019,6,3401,1,616,2273030
2019,6,3401,1,724,1842910
2019,6,3401,1,752,2344300
2019,6,3401,1,76,8943500
2019,6,3401,1,826,3094860
2019,6,3401,1,842,57979900
2019,6,3401,2,124,5001720
2019,6,3401,2,170,3081150
2019,6,3401,2,188,7504300
2019,6,3401,2,192,5320390
2019,6,3401,2,222,2274330
2019,6,3401,2,320,8265570
2019,6,3401,2,340,4330840
2019,6,3401,2,558,3032110
2019,6,3401,2,591,6075200
2019,6,3401,2,604,2208680
2019,6,3401,2,842,135857000
2019,6,3402,1,156,21002400
2019,6,3402,1,251,7422270
2019,6,3402,1,276,25349400
2019,6,3402,1,320,8513630
2019,6,3402,1,380,6875190
2019,6,3402,1,410,6884860
2019,6,3402,1,699,3964540
2019,6,3402,1,724,5341660
2019,6,3402,1,842,264066000
2019,6,3402,2,152,18435800
2019,6,3402,2,170,25484800
2019,6,3402,2,188,9262800
2019,6,3402,2,32,10689500
2019,6,3402,2,320,53589200
2019,6,3402,2,392,6687160
2019,6,3402,2,604,9460900
2019,6,3402,2,76,26751000
2019,6,3402,2,842,324344000
2019,6,3403,1,124,4353480
2019,6,3403,1,251,4029100
2019,6,3403,1,276,32788100
2019,6,3403,1,380,8302250
2019,6,3403,1,392,18841500
2019,6,3403,1,724,5721010
2019,6,3403,1,842,280166000
2019,6,3403,2,152,500389
2019,6,3403,2,156,292464
2019,6,3403,2,170,922990
2019,6,3403,2,192,456415
2019,6,3403,2,218,176585
2019,6,3403,2,222,296381
2019,6,3403,2,320,2606290
2019,6,3403,2,340,455067
2019,6,3403,2,528,1282100
2019,6,3403,2,558,350584
2019,6,3403,2,591,353821
2019,6,3403,2,604,377460
2019,6,3403,2,68,334134
2019,6,3403,2,724,683833
2019,6,3403,2,76,768918
2019,6,3403,2,826,436958
2019,6,3403,2,842,6104080
2019,6,3404,1,156,796953
2019,6,3404,1,276,5564490
2019,6,3404,1,458,1444650
2019,6,3404,1,528,902602
2019,6,3404,1,724,749633
2019,6,3404,1,764,1132480
2019,6,3404,1,842,39876500
2019,6,3404,2,170,644039
2019,6,3404,2,188,553649
2019,6,3404,2,214,296666
2019,6,3404,2,218,688068
2019,6,3404,2,222,311641
2019,6,3404,2,32,353271
2019,6,3404,2,320,264029
2019,6,3404,2,604,313798
2019,6,3404,2,724,452401
2019,6,3404,2,76,2435030
2019,6,3404,2,842,13340000
2019,6,3405,1,124,397346
2019,6,3405,1,156,753729
2019,6,3405,1,276,1555200
2019,6,3405,1,340,1376570
2019,6,3405,1,380,418923
2019,6,3405,1,392,650218
2019,6,3405,1,724,2082790
2019,6,3405,1,76,1821030
2019,6,3405,1,792,513090
2019,6,3405,1,842,26621100
2019,6,3405,2,152,720711
2019,6,3405,2,170,556097
2019,6,3405,2,188,378231
2019,6,3405,2,192,3632690
2019,6,3405,2,320,458476
2019,6,3405,2,591,233635
2019,6,3405,2,76,2018940
2019,6,3405,2,842,10827400
2019,6,3405,2,862,1391490
2019,6,3406,1,124,659098
2019,6,3406,1,156,3569040
2019,6,3406,1,251,297477
2019,6,3406,1,704,844405
2019,6,3406,1,724,392057
2019,6,3406,1,826,131966
2019,6,3406,1,842,3546360
2019,6,3406,2,842,36384000
2019,6,3407,1,156,4034690
2019,6,3407,1,276,748244
2019,6,3407,1,380,2129200
2019,6,3407,1,528,815431
2019,6,3407,1,752,1655050
2019,6,3407,1,757,757625
2019,6,3407,1,842,2383550
2019,6,3407,2,152,366495
2019,6,3407,2,170,270643
2019,6,3407,2,188,198084
2019,6,3407,2,218,492195
2019,6,3407,2,222,175480
2019,6,3407,2,320,343826
2019,6,3407,2,340,202137
2019,6,3407,2,558,266791
2019,6,3407,2,842,8705090
2019,6,3501,1,276,17907500
2019,6,3501,1,372,52243600
2019,6,3501,1,528,5607340
2019,6,3501,1,554,59903700
2019,6,3502,1,554,1494920
2019,6,3502,1,842,14406700
2019,6,3503,1,124,1250160
2019,6,3503,1,156,1003870
2019,6,3503,1,251,1549240
2019,6,3503,1,276,4512370
2019,6,3503,1,757,486698
2019,6,3503,1,76,10716400
2019,6,3503,1,826,1615080
2019,6,3503,1,842,21321900
2019,6,3503,2,222,479550
2019,6,3503,2,320,1923370
2019,6,3503,2,842,480850
2019,6,3504,1,156,17350900
2019,6,3504,1,208,1910830
2019,6,3504,1,251,1859100
2019,6,3504,1,380,1175850
2019,6,3504,1,528,2338270
2019,6,3504,1,554,1606820
2019,6,3504,1,56,1410650
2019,6,3504,1,724,5554930
2019,6,3504,1,76,2699530
2019,6,3504,1,826,821753
2019,6,3504,1,842,24904200
2019,6,3504,2,192,117397
2019,6,3504,2,842,4896740
2019,6,3505,1,156,787206
2019,6,3505,1,208,3138850
2019,6,3505,1,251,1893240
2019,6,3505,1,276,11103000
2019,6,3505,1,40,1625430
2019,6,3505,1,528,2198720
2019,6,3505,1,56,1361750
2019,6,3505,1,764,5873810
2019,6,3505,1,826,1121320
2019,6,3505,1,842,46284200
2019,6,3505,2,170,1350350
2019,6,3505,2,188,2254680
2019,6,3505,2,320,1683730
2019,6,3505,2,604,778768
2019,6,3505,2,842,3389010
2019,6,3506,1,156,21161400
2019,6,3506,1,251,5823230
2019,6,3506,1,276,28911900
2019,6,3506,1,380,8847830
2019,6,3506,1,392,16985000
2019,6,3506,1,410,12261300
2019,6,3506,1,490,10369800
2019,6,3506,1,724,4734450
2019,6,3506,1,842,319879000
2019,6,3506,2,152,3284390
2019,6,3506,2,170,10527800
2019,6,3506,2,188,4557430
2019,6,3506,2,214,1376830
2019,6,3506,2,218,3903200
2019,6,3506,2,222,1562320
2019,6,3506,2,32,5868050
2019,6,3506,2,320,4551320
2019,6,3506,2,340,1322710
2019,6,3506,2,604,5034050
2019,6,3506,2,76,27385700
2019,6,3506,2,842,23696500
2019,6,3507,1,156,14378800
2019,6,3507,1,208,22665700
2019,6,3507,1,246,1747450
2019,6,3507,1,251,10181100
2019,6,3507,1,276,5197870
2019,6,3507,1,32,1558340
2019,6,3507,1,380,1292950
2019,6,3507,1,392,2948560
2019,6,3507,1,410,3010850
2019,6,3507,1,528,1278970
2019,6,3507,1,56,4120580
2019,6,3507,1,842,40254900
2019,6,3507,2,188,1054620
2019,6,3507,2,276,6867770
2019,6,3507,2,320,1052640
2019,6,3507,2,340,976597
2019,6,3507,2,558,1326030
2019,6,3507,2,76,558789
2019,6,3507,2,842,30902600
2019,6,3602,1,842,37666400
2019,6,3602,2,842,22927100
2019,6,3603,1,203,22416700
2019,6,3603,1,251,3828550
2019,6,3603,1,276,3122540
2019,6,3603,1,40,8401370
2019,6,3603,1,842,38618100
2019,6,3603,2,842,88262700
2019,6,3604,1,276,390764
2019,6,3604,1,842,271408
2019,6,3604,2,842,220450
2019,6,3605,1,699,304559
2019,6,3605,2,84,22132
2019,6,3605,2,842,64454
2019,6,3606,1,156,213730
2019,6,3606,1,40,508676
2019,6,3606,1,410,48016
2019,6,3606,1,528,118196
2019,6,3606,1,724,20618
2019,6,3606,1,826,23109
2019,6,3606,1,842,297530
2019,6,3606,2,192,14903
2019,6,3606,2,842,57499
2019,6,3701,1,156,9590910
2019,6,3701,1,251,3221650
2019,6,3701,1,276,16933400
2019,6,3701,1,392,18081900
2019,6,3701,1,56,7595890
2019,6,3701,1,76,3160990
2019,6,3701,1,842,34476800
2019,6,3701,2,188,250080
2019,6,3701,2,222,724404
2019,6,3701,2,340,278115
2019,6,3701,2,842,6872650
2019,6,3702,1,156,834254
2019,6,3702,1,392,1455140
2019,6,3702,1,56,2884900
2019,6,3702,1,842,18255000
2019,6,3702,2,842,2676680
2019,6,3703,1,156,615350
2019,6,3703,1,392,867560
2019,6,3703,1,826,191867
2019,6,3703,1,842,10440400
2019,6,3703,2,192,1909
2019,6,3703,2,222,79904
2019,6,3703,2,842,44545
2019,6,3704,1,842,74759
2019,6,3705,1,251,6998
2019,6,3705,1,276,48924
2019,6,3705,1,56,9165
2019,6,3705,1,842,244017
2019,6,3705,2,842,514486
2019,6,3706,1,842,18754
2019,6,3707,1,156,7877460
2019,6,3707,1,276,792015
2019,6,3707,1,392,11320700
2019,6,3707,1,490,5455580
2019,6,3707,1,56,2085550
2019,6,3707,1,826,4274390
2019,6,3707,1,842,44683000
2019,6,3707,2,320,125060
2019,6,3707,2,842,5407280
2019,6,3801,1,156,3616800
2019,6,3801,1,251,2716590
2019,6,3801,1,276,5037510
2019,6,3801,1,392,615962
2019,6,3801,1,724,9008270
2019,6,3801,1,757,501047
2019,6,3801,1,76,601930
2019,6,3801,1,826,630205
2019,6,3801,1,842,24695400
2019,6,3801,2,156,692694
2019,6,3801,2,842,55707500
2019,6,3802,1,156,7139060
2019,6,3802,1,392,1548840
2019,6,3802,1,608,1282110
2019,6,3802,1,699,3223400
2019,6,3802,1,704,1469820
2019,6,3802,1,76,4410460
2019,6,3802,1,842,75812500
2019,6,3802,2,124,4842470
2019,6,3802,2,152,3727750
2019,6,3802,2,170,3161520
2019,6,3802,2,188,1388640
2019,6,3802,2,214,792782
2019,6,3802,2,222,708974
2019,6,3802,2,32,5840620
2019,6,3802,2,320,2017730
2019,6,3802,2,340,1190430
2019,6,3802,2,604,2261780
2019,6,3802,2,699,1045920
2019,6,3802,2,76,4436750
2019,6,3802,2,842,18544100
2019,6,3802,2,862,595283
2019,6,3803,1,842,986068
2019,6,3804,1,156,318978
2019,6,3804,1,276,106787
2019,6,3804,1,380,361359
2019,6,3804,1,579,1370300
2019,6,3804,1,710,444221
2019,6,3804,1,752,1274110
2019,6,3804,1,842,6499260
2019,6,3804,2,842,1999060
2019,6,3805,1,156,713183
2019,6,3805,1,699,197943
2019,6,3805,1,724,493454
2019,6,3805,1,76,8297460
2019,6,3805,1,842,6511860
2019,6,3805,2,320,81039
2019,6,3805,2,724,249618
2019,6,3805,2,842,7620610
2019,6,3806,1,156,742516
2019,6,3806,1,392,155153
2019,6,3806,1,528,281224
2019,6,3806,1,620,262968
2019,6,3806,1,724,161080
2019,6,3806,1,76,258141
2019,6,3806,1,842,13188800
2019,6,3806,2,170,205249
2019,6,3806,2,528,1285170
2019,6,3806,2,76,246320
2019,6,3806,2,842,15765900
2019,6,3807,1,251,692
2019,6,3807,1,724,15937
2019,6,3807,1,842,32584
2019,6,3808,1,156,62762000
2019,6,3808,1,170,62939200
2019,6,3808,1,251,24274300
2019,6,3808,1,276,42677800
2019,6,3808,1,320,22408500
2019,6,3808,1,360,8928030
2019,6,3808,1,376,18297500
2019,6,3808,1,392,16989600
2019,6,3808,1,490,8585200
2019,6,3808,1,56,10237200
2019,6,3808,1,699,24131300
2019,6,3808,1,724,24025300
2019,6,3808,1,76,20281300
2019,6,3808,1,826,12432000
2019,6,3808,1,842,386615000
2019,6,3808,2,124,11793600
2019,6,3808,2,152,9592310
2019,6,3808,2,170,27590200
2019,6,3808,2,188,7258880
2019,6,3808,2,192,9505920
2019,6,3808,2,214,4435720
2019,6,3808,2,218,8582220
2019,6,3808,2,222,4782190
2019,6,3808,2,32,5753920
2019,6,3808,2,320,21220900
2019,6,3808,2,340,8668840
2019,6,3808,2,380,4646580
2019,6,3808,2,558,3166370
2019,6,3808,2,591,5366650
2019,6,3808,2,604,11378500
2019,6,3808,2,76,5113400
2019,6,3808,2,842,112273000
2019,6,3809,1,124,1122100
2019,6,3809,1,156,8304670
2019,6,3809,1,251,1405620
2019,6,3809,1,276,11657300
2019,6,3809,1,340,1530850
2019,6,3809,1,380,5400910
2019,6,3809,1,40,2344160
2019,6,3809,1,410,1391940
2019,6,3809,1,490,1220390
2019,6,3809,1,528,1325370
2019,6,3809,1,724,3519290
2019,6,3809,1,757,2098270
2019,6,3809,1,826,1155230
2019,6,3809,1,842,48739300
2019,6,3809,2,156,3759240
2019,6,3809,2,188,4364180
2019,6,3809,2,214,2230430
2019,6,3809,2,222,2438150
2019,6,3809,2,276,2697280
2019,6,3809,2,320,3385380
2019,6,3809,2,340,3326310
2019,6,3809,2,392,2439520
2019,6,3809,2,410,7006660
2019,6,3809,2,591,4693900
2019,6,3809,2,604,5798020
2019,6,3809,2,84,2002100
2019,6,3809,2,842,86643300
2019,6,3810,1,124,1197660
2019,6,3810,1,156,3685700
2019,6,3810,1,276,5799040
2019,6,3810,1,392,9150170
2019,6,3810,1,410,8407920
2019,6,3810,1,616,1475590
2019,6,3810,1,642,2520280
2019,6,3810,1,842,74762100
2019,6,3810,2,124,2478780
2019,6,3810,2,170,431647
2019,6,3810,2,214,479536
2019,6,3810,2,32,398221
2019,6,3810,2,320,1297250
2019,6,3810,2,842,24691000
2019,6,3811,1,842,358854000
2019,6,3811,2,251,3521140
2019,6,3811,2,392,4918430
2019,6,3811,2,76,3245740
2019,6,3811,2,842,78015000
2019,6,3812,1,156,14439900
2019,6,3812,1,251,2427800
2019,6,3812,1,276,9755920
2019,6,3812,1,376,2006110
2019,6,3812,1,380,4929550
2019,6,3812,1,392,2078870
2019,6,3812,1,410,7055930
2019,6,3812,1,490,2924760
2019,6,3812,1,528,2439510
2019,6,3812,1,699,2137910
2019,6,3812,1,724,3685890
2019,6,3812,1,757,1361520
2019,6,3812,1,826,1346840
2019,6,3812,1,842,72001300
2019,6,3812,2,170,2069410
2019,6,3812,2,320,546855
2019,6,3812,2,76,5126260
2019,6,3812,2,842,35239600
2019,6,3813,1,724,362360
2019,6,3813,1,752,178967
2019,6,3813,1,842,5519700
2019,6,3813,2,222,52807
2019,6,3813,2,842,1056200
2019,6,3814,1,124,1161320
2019,6,3814,1,156,804387
2019,6,3814,1,276,3063520
2019,6,3814,1,392,2031020
2019,6,3814,1,410,996899
2019,6,3814,1,826,719748
2019,6,3814,1,842,53894700
2019,6,3814,2,170,204950
2019,6,3814,2,188,258321
2019,6,3814,2,192,368002
2019,6,3814,2,218,170311
2019,6,3814,2,222,351710
2019,6,3814,2,320,1638350
2019,6,3814,2,340,84167
2019,6,3814,2,558,340871
2019,6,3814,2,591,148229
2019,6,3814,2,68,104291
2019,6,3814,2,84,108812
2019,6,3814,2,842,1415270
2019,6,3815,1,124,216410000
2019,6,3815,1,276,171366000
2019,6,3815,1,616,26826600
2019,6,3815,1,842,1146620000
2019,6,3815,2,170,453621
2019,6,3815,2,214,94873
2019,6,3815,2,276,246586
2019,6,3815,2,320,341989
2019,6,3815,2,591,96926
2019,6,3815,2,842,7345800
2019,6,3816,1,124,5195800
2019,6,3816,1,156,2959620
2019,6,3816,1,251,3629280
2019,6,3816,1,276,3212020
2019,6,3816,1,380,1337080
2019,6,3816,1,40,7490750
2019,6,3816,1,724,5798180
2019,6,3816,1,76,2212160
2019,6,3816,1,842,52734200
2019,6,3816,2,170,931730
2019,6,3816,2,192,162723
2019,6,3816,2,214,315881
2019,6,3816,2,218,203065
2019,6,3816,2,222,583414
2019,6,3816,2,320,1143100
2019,6,3816,2,340,206639
2019,6,3816,2,591,195661
2019,6,3816,2,842,12365000
2019,6,3817,1,124,53277900
2019,6,3817,1,410,15255000
2019,6,3817,1,842,107843000
2019,6,3818,1,156,59601
2019,6,3818,1,392,201575
2019,6,3818,1,842,351393
2019,6,3819,1,276,5059130
2019,6,3819,1,410,449549
2019,6,3819,1,842,19449600
2019,6,3819,2,152,47823
2019,6,3819,2,170,179640
2019,6,3819,2,188,102736
2019,6,3819,2,222,123203
2019,6,3819,2,320,112173
2019,6,3819,2,340,132109
2019,6,3819,2,558,51761
2019,6,3819,2,591,64876
2019,6,3819,2,604,601290
2019,6,3819,2,68,257544
2019,6,3819,2,842,1387620
2019,6,3819,2,862,50632
2019,6,3820,1,124,423983
2019,6,3820,1,276,2875890
2019,6,3820,1,410,785354
2019,6,3820,1,842,33670700
2019,6,3820,2,152,271468
2019,6,3820,2,170,105781
2019,6,3820,2,188,94332
2019,6,3820,2,192,56553
2019,6,3820,2,214,306900
2019,6,3820,2,218,98674
2019,6,3820,2,222,251196
2019,6,3820,2,320,364762
2019,6,3820,2,340,187937
2019,6,3820,2,558,141345
2019,6,3820,2,591,111735
2019,6,3820,2,600,36721
2019,6,3820,2,604,284635
2019,6,3820,2,68,279764
2019,6,3820,2,780,27683
2019,6,3820,2,84,39454
2019,6,3820,2,842,79473
2019,6,3821,1,156,261950
2019,6,3821,1,251,4033150
2019,6,3821,1,276,2364930
2019,6,3821,1,380,907691
2019,6,3821,1,392,348740
2019,6,3821,1,724,500706
2019,6,3821,1,826,426105
2019,6,3821,1,842,16544300
2019,6,3821,2,192,72201
2019,6,3821,2,320,53079
2019,6,3821,2,842,3965810
2019,6,3822,1,124,10430800
2019,6,3822,1,156,12527500
2019,6,3822,1,246,4205640
2019,6,3822,1,251,10138500
2019,6,3822,1,276,34779600
2019,6,3822,1,372,5066310
2019,6,3822,1,380,10084800
2019,6,3822,1,392,9848390
2019,6,3822,1,410,4245910
2019,6,3822,1,724,8109610
2019,6,3822,1,826,21575300
2019,6,3822,1,842,153124000
2019,6,3822,2,188,285155
2019,6,3822,2,320,139132
2019,6,3822,2,591,170977
2019,6,3822,2,842,9003560
2019,6,3823,1,276,3218520
